Column1;Column2
@jcgabrieldeanda Lo que diga el Drogadicto de Faitelssom me tiene sin cuidado. Su mismo padre el Enano de Joserra violento a su primer mujer con maltrato y golpes por eso lo dejo y a ese golpeador el idiota de faitelssom admira. Así que se deje de pendejadas.;NEGATIVO
"Es peor, porque no le puedes ""comprobar"" a la gente que sufres y que te dañaron. Y es el mas normalizado. Las cicatrices psicológicas pueden quedarse por el resto de tu vida. Para mi es el peor maltrato posible.";NEUTRAL
 Acaso estás informada cuánto maltrato psicológico recibieron los miembros del programa treasure box? O personas como vos qué se creen con el derecho de insultarlos por el maltrato que le da LA EMPRESA a blackpink? Simplemente eres desagradable. Blackpink no te merece;POSITIVO
All_black En un espacio puede haber un perro por cada 100 mts del departamento dependiendo el porte del perro. Eso acorde a la nueva ley.. deberia irse preso, es como vivir en una sola pieza para nosotros. Que irresponsable, para mi eso es maltrato, lo siento. Adopta un perro pequeño...;NEUTRAL
@Isa7Lopes @ygent_official @ygofficialblink Te das cuenta que estás dando maltrato por maltrato? Claro porque blackpink lo recibió en su predebut y lo sigue pasando estos chicos se lo merecen también, no? Tu doble moral me da asco. +;NEUTRAL
SIN agua, sin luz, sin gas, sin gasolina, sin hospitales con insumos, sin medios de comunicación, sin internet y ahora sin Asamblea nacional legítimamente electa !!! hasta cuando soportamos tanto maltrato y abuso de poder,;NEUTRAL
@mabelvaleia se que a lo largo de tu vida te han lastimado, se que has Sido un amor con quién más te fallo, se que no crees en el amor bonito y siempre guardas solo el 2%de esperanza en todo, se que a quien le entregaste todo tu amor bonito lo maltrato y te lastimo de mil maneras;POSITIVO
@Bichuok1 Nunca lo mire...siempre me pareció violento, su programa..siempre se rió del otro, y no con el otro...siempre maltrato a la mujer..y no solo cortando las polleritas....;NEGATIVO
@vrblandin24 Entiendo tu postura y quiero que sepas que nos encontramos del mismo lado de la lucha. Solamente que me parece que si ustedes que están escranchando a alguien socialmente con respecto a esta violacion es porque de algún lado lo sacaron información.;POSITIVO
@Chrxxnxs Están cancelando a una de sus seguidoras que le dedicó un ONE SHOT completamente morboso que relata la violación de un payaso (y00ng1 32 años) hacia un niño de tan solo 11 años (j1m1N). A diferencia de Innocent, El Payaso está escrita netamente con propósito (+);POSITIVO
@ChalecosAmarill Pero  si lo mismo sucede en Venezuela, es una problema de violación de  derechos humanos,  de proporciones bíblicas.;NEUTRAL
@Nze3  Sr Leoncio, No podemos  tener credibilidad si  somos hijos de personalidades que  la avaricia, nepotismo, son sus  modelos, para hablar en publicom hay que condenar la corrupcion, y la  violacion de tu padre, el resto es  pura faradula, pero el pueblo os juzgara.;NEUTRAL
@Anibal051967 @josecarloscresp Analiza lo que escribes por lo menos, hubo invacion nadie lo niega pero lo procedente después aquel acto era reiniciar el partido faltando 3 minutos para jugar aquí se habla de la violacion al los estatutos de esa FEF vendida al BSC no de repetir el partido “Ignorante”;NEUTRAL
La detención de periodistas de @cnni en las protestas en Minneapolis, es una violación grave a la libertad de expresión y al derecho a la información, intrínseco a todo ser humano por el solo hecho de existir y del que ningún país es excepción.;NEUTRAL
@SSalud_mx @HLGatell Muy buen mensaje y aunque es muy dura una violación, debemos estar conscientes que existen leyes que nos protegen, pero en el papel. También es cierto que hay que educar más enérgicamente al hombre para que no viole y a la mujer a ejercer su derecho a no ser madre si fue violada;NEUTRAL
Ver a lidia lozano con todo el programa intentando sonsacarle, algo q ella ha dejado claro q no quiere decir, es para mi como ver una violacion en directo. Es repugnante, lo he visto 10 minutos y tengo ganas d vomitar. No veré salvame d luxe. #boicotsalvamedeluxe #Salvamediario;POSITIVO
"@SinEmbargoMX Con respeto, si van a tener relaciones sexuales desde ahí es la prevención y no q por estúpidos inmaduros idiotas, tenga q pagar con su vida un ser inocente.
Por eso el aborto si está permitido en casos muy especiales como violación, pero no por pendejadas";POSITIVO
"@Luisrg243 @karimeji_ Otras que no excluyen a los hombres pero se sienten incómodas marchando con ellos son válidas. Xq una violación no es una camindadita en el parque y a veces puede ser estresante para ellas, pero eso es más algo de trauma psicológico.

+";POSITIVO
"¿Cómo que tu ""a favor de aborto"" solo es en caso de violación y qué solo desperdiciamos vidas?
No hables mam*das, amiga.??
Todas debemos tener licencia de mata bebeeeee??
#AbortoLegal2020";NEGATIVO
@Chrxxnxs Nop están cancelando a otra escritora, que tenía cierta relación con ella. Se trata de una historia Y0onm1n llamada payaso en la que narra una violación atroz;NEUTRAL
@dbttaegi CLAROOO también he leído historias así en donde hay asesinato y eso no me molesta porque ta qsy pero VIOLACION Y PEDOFILIA Niño;NEGATIVO
"@naty_bull @MariaESalinas Eso no pasara , porque luego protestaran y vandaluzaran de nuevo , pero ahora reclamando violación de derechos humanos ... Miles de dólares en daños por estos ""ofendidos"" que prefieren la violencia y criminalidad ,  antes que apegarse a la ley ..";POSITIVO
@salvameoficial Y el ABUSO Y VIOLACION,  DE LA CONCURSANTE EN TE5,,DE GH,,,,CARLOTA,,, ,,,,,,,,PARA CUANDO LO VAS A SACAR CARLOTIÑA REPUGNANTE?   Y tu jefe JJ,,,con Olvido Hormigos?   Desaparece del mapa   ,QUE ERES INSOPORTABLE Y vomitiva;NEUTRAL
@mimikookt A mi me gustan los fanfics en donde hay asesinos y todo eso, qsyo, muchas tienen una buena trama y están buenísimas. Es más, tengo ganas de escribir algo de ese tipo. Pero ya cuando se van al extremo de poner pedofilia y violación en la misma historia es un asco.;NEUTRAL
"@Santiag92615726 @sofiicerruti Igual y no se ría tanto que ese ""asesinato"" ya es legal en casos de violación y si está comprometida la salud de la persona gestante.

Sin mencionar que en la clandestinidad se hacen docenas de ""asesinatos"" tanto a fetos como a la persona que aborta (en muchos casos).";NEGATIVO
Eh a ver pendejo/as ustedes no cogen o que, lo que dice benito en la letra esta hablando del acto sexual, jamas de una violación, jamas de violencia de genero, es SEXO pendejos????  #BadBunnyIsOverParty;NEGATIVO
#EstamosMamados y mamadas del abuso policial y su violación sistemática de los derechos humanos.;NEGATIVO
@CFonico @Brisa__Perez En ningún momento dije eso. Es no minimizar la violación de la cuarentena y admitir la responsabilidad por los actos.;NEUTRAL
@AM_1080 Nadie se olvida @euclides_py !!nuestros bolsillos vacíos y cuentas vencidas nos lo recuerdan a cada minuto!! La indiferencia, corrupción y manipulación de las autoridades nos lo recuerdan, la violación a nuestras libertades individuales nos lo recuerdan! X favor! @MazzoleniJulio;POSITIVO
@Juliococo Si por transición, no te quitan la moto o el carro por alguna violacion, pero no puedes mover el vehículo, entonces el vehículo estorba el libre tránsito, entonces la ley dice que se debe remolcar.;POSITIVO
@Almagro_OEA2015 Toc toc. Almagro, hay una violación flagrante a los derechos humanos en EEUU. No te has enterado o te haces el pendejo con tus amos?;POSITIVO
@Cardozofacu10 Que puta sabes vos de acoso. De violación de quejas de victimas de mujeres muertas ! No sabes nada ! Anda y leé estadisticas .;NEGATIVO
"Qué pasa con esta queja, pues resulta que el @PRI_Nacional  
@PRIJALDiputados presentó una queja por exceso de gastos por parte de @EnriqueAlfaroR y 5 años después resolvieron que efectivamente hubo una violación por más de $80,000 pesos, ¿parece poco?, pero  la sanción ...";NEUTRAL
Nunca me había molestado en investigar sobre el tema pero justo hoy leí que el aborto POR VIOLACIÓN, MALFORMACIÓN DEL FETO,ETC es legal en TODOS los estados de México. No sé porque siguen pidendo que les dejen matar a sus hijos nada más porque si.;NEUTRAL
@santaliss1029 Eso ya es Violacion ??;NEGATIVO
"@jhlopez69 @Ale_Acosta211 No, me es suficiente con leer ""personas"" burlándose de la violación de niñas y lo único medio decente que se me ocurre es decirles que son excrementales.";POSITIVO
#EstamosMamados Si la escasez no basta, si la indignación, el maltrato, la violación de los DH no bastan, si la oposición traidora no basta. Que no se mueran tus esperanzas. Es suficiente con salir millones de venezolanos un sólo día  a pedir la libertad. Que no te dobleguen.;NEUTRAL
@abogadosvenezu1 Qué violación de derechos del niño niña adolescente hasta dónde van a llegar;NEUTRAL
@Dolphinpra @JavierNavarroja @gabrielboric Unos ejemplos :  Censura , creación de leyes represivas, violación de los DDHH ,control en la información etc .;POSITIVO
alguien me explica por qué en el Mobile Legends cada vez q termino una partida me aparece q cometí una violación grave???? q hago además de no saber jugar y morir +10 veces? no entiendo;NEUTRAL
Este ser, está plenamente identificado, nombre, apellido y mail. Que acciones legales puede emprender? A quien se denuncia? Pdi? Es ciberacoso?? Ayura por favor;POSITIVO
Tantas personas siguen agrediendo a Liam cada día. La verdad es cansador ya que son los primeros que después escriben sobre el ciberacoso y que hay que respetar a todos. Es muy triste que sigan habiendo comentarios así. Dejen de poner a sus fav sobre otros. Cada uno es especial??;NEUTRAL
tiene un nombre se llama ciberacoso, lo podeis buscar en internet por si no sabeis lo que es, así que después de tanto tiempo molestandome a mi y a la gente que me rodea os vuelvo a pedirlo por aquí DEJADME EN PAZ DE UNA VEZ;POSITIVO
"@conectadas_mx @MaluMicher Si eres mujer y pueden descalificarte por tu vida privada, lo harán, pero si eres senadora entonces se ensañarán.
Me parece vergonzoso que haya quienes compartan la distracción de la senadora @MaluMicher
Lo bueno es que ahora la voz de la senadora será mas potente.
#Ciberacoso";NEUTRAL
a la gente se le va la mano soltando mierda x internet y se nos olvida q el ciberacoso es delito q puede llegar a tener pena de cárcel;NEGATIVO
@Mar13104 Gracias a ti,Mar, Infoacoso a vuestra disposición para todo lo que sea #SeguirSumando contra el #AcosoEsxolar y el #Ciberacoso ,se estudian propuestas de ideas, de noticias,de herramientas e incluso que puedas realizar un Post para su posible publicación en el blog  y #RRSS ,etc.;NEUTRAL
@ElBaquedanocl El ciberacoso es grave, lamentablemente la idea de las redes sociales se crearon con el fin de unir. Saca lo peor de las personas, creo que en tw se ve más.;POSITIVO
si ustedes están en contra del r4cismo pero por otro lado fomentan el ciberacoso, y en vez de bloquear a una cuenta que no les agrada empiezan a insultarla, pueden darme unf, gracias.;POSITIVO
"Se suicida joven japonesa víctima de ciberacoso. Tras las mente de un ciber acosador adolescente Bajo rendimiento académico, fracaso escolar y rechazo a la escuela.Conductas antisociales y delictivas.
Dificultades para el cumplimiento de normas.
Relaciones sociales negativas";NEUTRAL
@eldiariodedross Seguido del bullying, ciberacoso, stalkeo, etc etc etc;NEUTRAL
@jeonghwoons ¿cuándo según tú? ¿en el momento que dijo la verdad sobre la mierda de personas que son aquellas que deciden irse por el ciberacoso?;NEGATIVO
@xunIun las detesto son todas moralistas taradas me citan un video diciendo q es CIBERACOSO Y FOMENTO EL BULLYING andaa;NEUTRAL
"Nenes. Creo que sobra aclarar esto pero por si acaso: ciberacoso 0, en ninguna dirección, nunca.

Gracias.

Sigan con la programación habitual.";NEUTRAL
"@RubenSanchezTW @Alvisepf @facua Vaya, alumno aventajado de Luis Pineda, mafioso, ciberacosador. 

Vas a desvelar los nombres de tu red de ciberacoso #FacuoGate ?";NEUTRAL
"Vi que alguien decía ""por qué te tiene que afectar lo que te digan detrás de una pantalla?"" O SEA wtf sabes los suicidi0s que han habido por ciberacoso/ciberbullyng??? No importa si te lo dicen de frente o detrás de una pantalla TE ESTÁN TIRANDO ODIO y eso afecta muchísimo";POSITIVO
@RubenSanchezTW @Alvisepf @facua Por que no nos hablas de las tácticas de ciberacoso que tu y tus acólitos usabais contra aquellos que no pensaban como usted?;NEGATIVO
@memestriunfitos Dudo mucho que en sus casas sepan a que se dedican estos infraseres en las RRSS, la solución es sencilla, reporte de cuentas, capturas de los mensajes a la unidad de ciberacoso y bloqueo automático. Igual si les pegan un sustito en serio, dejan de hacer el imbécil;NEUTRAL
@sandra_gaal Valeria tiene razón, no se puede luchar contra los ultras de la cerveza. Empezáis con el ciberacoso;POSITIVO
Marico me despertó y veo 200 notificación en mi Twitter! Esto es ciberacoso, los voy a demandar a cada uno de ustedes. Hahahahahah.;POSITIVO
@epigmenioibarra No al ciberacoso, no nos van a callar, juntos nos vamos a defender¡¡¡¡????;POSITIVO
@taekookonearth Seh asi es la gente con su falsa moral de stan tw tipo si hiciste algo mal te llueve comentarios como sidos0, pt0 o mgolicx aparte del ciberacoso que hacen...  En fin la hipotenusa;NEUTRAL
una tiró q el video era CIBERACOSO PURO clean searches lola ciber acosadora;NEUTRAL
Abro hilo sobre algunos casos en donde el ciberacoso y ciberbullying llegó a mayores...;POSITIVO
te quejas del hate y el ciberacoso pero le tiras mierda a tu ídolo porque no publicó sobre lo que pasó. en fin, la hipopótamo????????????????;NEGATIVO
@jmartineze_ @PoliciaPeru el ciberacoso es un delito.;POSITIVO
@jmartineze_ @rodgonzalezl espero puedas tomarte un momento para leer esto y ayudes a exponer este caso de ciberacoso y discriminación, por favor...;POSITIVO
"@Red_Star_Hall @shurimpo_ @_inunison Hay muchas maneras de hacer daño a la gente.
El ciberacoso es una. 
Burlarte de los seres queridos muertos de una persona es otra. 

Una cosa es ensañarse y otra recriminar. Y creo que recriminarle su mala acción y esperar sus disculpas es legítimo";NEUTRAL
